receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
254,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:31.532220-04:00,1787099911,532209706,1787099911532209706,113.604761,,,,254,253,1,0,0,254,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
255,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:31.643658-04:00,1787099911,643641800,1787099911643641800,111.432094,,,,255,254,1,0,0,255,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
256,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:31.752966-04:00,1787099911,752960000,1787099911752960000,109.3182,,,,256,255,1,0,0,256,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
257,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:31.929190-04:00,1787099911,929163867,1787099911929163867,176.203867,,,,257,256,1,0,0,257,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
258,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.034303-04:00,1787099912,34286660,1787099912034286660,105.122793,,,,258,257,1,0,0,258,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
259,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.144891-04:00,1787099912,144878893,1787099912144878893,110.592233,,,,259,258,1,0,0,259,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
260,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.257071-04:00,1787099912,257055417,1787099912257055417,112.176524,,,,260,259,1,0,0,260,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
261,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.424817-04:00,1787099912,424806488,1787099912424806488,167.751071,,,,261,260,1,0,0,261,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
262,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.533110-04:00,1787099912,533092259,1787099912533092259,108.285771,,,,262,261,1,0,0,262,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
263,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.642689-04:00,1787099912,642673053,1787099912642673053,109.580794,,,,263,262,1,0,0,263,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
264,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.752962-04:00,1787099912,752951642,1787099912752951642,110.278589,,,,264,263,1,0,0,264,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
265,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:32.867836-04:00,1787099912,867829268,1787099912867829268,114.877626,,,,265,264,1,0,0,265,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
266,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.042285-04:00,1787099913,42274286,1787099913042274286,174.445018,,,,266,265,1,0,0,266,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
267,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.152864-04:00,1787099913,152857332,1787099913152857332,110.583046,,,,267,266,1,0,0,267,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
268,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.258304-04:00,1787099913,258294060,1787099913258294060,105.436728,,,,268,267,1,0,0,268,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
269,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.371070-04:00,1787099913,371061351,1787099913371061351,112.767291,,,,269,268,1,0,0,269,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
270,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.545126-04:00,1787099913,545116303,1787099913545116303,174.054952,,,,270,269,1,0,0,270,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
271,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.659754-04:00,1787099913,659746919,1787099913659746919,114.630616,,,,271,270,1,0,0,271,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
272,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.768928-04:00,1787099913,768917550,1787099913768917550,109.170631,,,,272,271,1,0,0,272,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
273,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:33.882177-04:00,1787099913,882146412,1787099913882146412,113.228862,,,,273,272,1,0,0,273,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
274,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.056916-04:00,1787099914,56905458,1787099914056905458,174.759046,,,,274,273,1,0,0,274,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
275,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.165143-04:00,1787099914,165131189,1787099914165131189,108.225731,,,,275,274,1,0,0,275,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
276,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.272659-04:00,1787099914,272653963,1787099914272653963,107.522774,,,,276,275,1,0,0,276,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
277,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.380791-04:00,1787099914,380779310,1787099914380779310,108.125347,,,,277,276,1,0,0,277,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
278,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.491996-04:00,1787099914,491974159,1787099914491974159,111.194849,,,,278,277,1,0,0,278,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
279,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.667255-04:00,1787099914,667248479,1787099914667248479,175.27432,,,,279,278,1,0,0,279,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
280,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.776893-04:00,1787099914,776865520,1787099914776865520,109.617041,,,,280,279,1,0,0,280,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
281,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.884666-04:00,1787099914,884658906,1787099914884658906,107.793386,,,,281,280,1,0,0,281,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
282,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:34.992963-04:00,1787099914,992952959,1787099914992952959,108.294053,,,,282,281,1,0,0,282,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
283,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.161922-04:00,1787099915,161906538,1787099915161906538,168.953579,,,,283,282,1,0,0,283,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
284,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.268686-04:00,1787099915,268677766,1787099915268677766,106.771228,,,,284,283,1,0,0,284,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
285,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.380809-04:00,1787099915,380802907,1787099915380802907,112.125141,,,,285,284,1,0,0,285,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
286,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.553037-04:00,1787099915,553027001,1787099915553027001,172.224094,,,,286,285,1,0,0,286,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
287,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.726430-04:00,1787099915,726420158,1787099915726420158,173.393157,,,,287,286,1,0,0,287,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
288,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:35.900973-04:00,1787099915,900963181,1787099915900963181,174.543023,,,,288,287,1,0,0,288,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
289,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.010260-04:00,1787099916,10249133,1787099916010249133,109.285952,,,,289,288,1,0,0,289,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
290,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.188897-04:00,1787099916,188891532,1787099916188891532,178.642399,,,,290,289,1,0,0,290,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
291,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.364652-04:00,1787099916,364629249,1787099916364629249,175.737717,,,,291,290,1,0,0,291,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
292,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.545019-04:00,1787099916,545006079,1787099916545006079,180.37683,,,,292,291,1,0,0,292,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
293,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.721090-04:00,1787099916,721077374,1787099916721077374,176.071295,,,,293,292,1,0,0,293,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
294,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:36.899617-04:00,1787099916,899606152,1787099916899606152,178.528778,,,,294,293,1,0,0,294,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
295,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.009243-04:00,1787099917,9232044,1787099917009232044,109.625892,,,,295,294,1,0,0,295,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
296,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.177791-04:00,1787099917,177770311,1787099917177770311,168.538267,,,,296,295,1,0,0,296,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
297,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.348747-04:00,1787099917,348739607,1787099917348739607,170.969296,,,,297,296,1,0,0,297,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
298,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.516860-04:00,1787099917,516852118,1787099917516852118,168.112511,,,,298,297,1,0,0,298,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
299,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.689278-04:00,1787099917,689258254,1787099917689258254,172.406136,,,,299,298,1,0,0,299,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
300,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.798135-04:00,1787099917,798128552,1787099917798128552,108.870298,,,,300,299,1,0,0,300,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
301,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:37.974357-04:00,1787099917,974341048,1787099917974341048,176.212496,,,,301,300,1,0,0,301,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
302,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.150349-04:00,1787099918,150343501,1787099918150343501,176.002453,,,,302,301,1,0,0,302,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
303,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.330334-04:00,1787099918,330319685,1787099918330319685,179.976184,,,,303,302,1,0,0,303,AxisTarget,1,True,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
304,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.508157-04:00,1787099918,508139598,1787099918508139598,177.819913,,,,304,303,1,0,0,304,AxisTarget,1,True,True,True,True,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
305,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.618296-04:00,1787099918,618289498,1787099918618289498,110.1499,,,,305,304,1,0,0,305,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
306,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.726323-04:00,1787099918,726312052,1787099918726312052,108.022554,,,,306,305,1,0,0,306,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
307,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.837104-04:00,1787099918,837087579,1787099918837087579,110.775527,,,,307,306,1,0,0,307,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
308,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:38.993161-04:00,1787099918,993150842,1787099918993150842,156.063263,,,,308,307,1,0,0,308,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
309,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.102527-04:00,1787099919,102521772,1787099919102521772,109.37093,,,,309,308,1,0,0,309,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
310,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.210399-04:00,1787099919,210382162,1787099919210382162,107.86039,,,,310,309,1,0,0,310,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
311,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.321952-04:00,1787099919,321922908,1787099919321922908,111.540746,,,,311,310,1,0,0,311,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
312,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.428360-04:00,1787099919,428354166,1787099919428354166,106.431258,,,,312,311,1,0,0,312,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
313,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.591198-04:00,1787099919,591191981,1787099919591191981,162.837815,,,,313,312,1,0,0,313,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
314,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.699493-04:00,1787099919,699481467,1787099919699481467,108.289486,,,,314,313,1,0,0,314,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
315,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.809245-04:00,1787099919,809235254,1787099919809235254,109.753787,,,,315,314,1,0,0,315,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
316,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:39.918412-04:00,1787099919,918401937,1787099919918401937,109.166683,,,,316,315,1,0,0,316,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
317,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.026257-04:00,1787099920,26249348,1787099920026249348,107.847411,,,,317,316,1,0,0,317,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
318,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.189228-04:00,1787099920,189217834,1787099920189217834,162.968486,,,,318,317,1,0,0,318,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
319,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.296142-04:00,1787099920,296132343,1787099920296132343,106.914509,,,,319,318,1,0,0,319,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
320,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.405600-04:00,1787099920,405577285,1787099920405577285,109.444942,,,,320,319,1,0,0,320,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
321,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.513472-04:00,1787099920,513460863,1787099920513460863,107.883578,,,,321,320,1,0,0,321,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
322,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.629086-04:00,1787099920,629069782,1787099920629069782,115.608919,,,,322,321,1,0,0,322,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
323,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.788364-04:00,1787099920,788353655,1787099920788353655,159.283873,,,,323,322,1,0,0,323,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
324,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:40.897385-04:00,1787099920,897378448,1787099920897378448,109.024793,,,,324,323,1,0,0,324,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
325,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.004498-04:00,1787099921,4482895,1787099921004482895,107.104447,,,,325,324,1,0,0,325,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
326,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.121432-04:00,1787099921,121424448,1787099921121424448,116.941553,,,,326,325,1,0,0,326,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
327,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.229422-04:00,1787099921,229414388,1787099921229414388,107.98994,,,,327,326,1,0,0,327,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
328,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.388679-04:00,1787099921,388660471,1787099921388660471,159.246083,,,,328,327,1,0,0,328,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
329,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.508562-04:00,1787099921,508553686,1787099921508553686,119.893215,,,,329,328,1,0,0,329,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
330,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.622343-04:00,1787099921,622335792,1787099921622335792,113.782106,,,,330,329,1,0,0,330,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
331,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.729355-04:00,1787099921,729343465,1787099921729343465,107.007673,,,,331,330,1,0,0,331,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
332,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T20:38:41.841560-04:00,1787099921,841548903,1787099921841548903,112.205438,,,,332,331,1,0,0,332,AxisTarget,1,False,True,True,False,8.9992,-90.000099,90.004898,-0.0055,90.016296,-0.0002,439.496521,-69.595345,809.964844,171.000595,-0.021095,179.994507,False,True,
