time_s,dt_ms,instant_freq_hz,in_motion_window,A1_position_deg,A2_position_deg,A3_position_deg,A4_position_deg,A5_position_deg,A6_position_deg,A1_position_rad,A2_position_rad,A3_position_rad,A4_position_rad,A5_position_rad,A6_position_rad,A1_position_filtered_rad,A2_position_filtered_rad,A3_position_filtered_rad,A4_position_filtered_rad,A5_position_filtered_rad,A6_position_filtered_rad,A1_velocity_rad_s,A2_velocity_rad_s,A3_velocity_rad_s,A4_velocity_rad_s,A5_velocity_rad_s,A6_velocity_rad_s,A1_acceleration_rad_s2,A2_acceleration_rad_s2,A3_acceleration_rad_s2,A4_acceleration_rad_s2,A5_acceleration_rad_s2,A6_acceleration_rad_s2,A1_jerk_rad_s3,A2_jerk_rad_s3,A3_jerk_rad_s3,A4_jerk_rad_s3,A5_jerk_rad_s3,A6_jerk_rad_s3,A1_delta_q_rad,A2_delta_q_rad,A3_delta_q_rad,A4_delta_q_rad,A5_delta_q_rad,A6_delta_q_rad,X_mm,Y_mm,Z_mm,A_deg,B_deg,C_deg
51.593773056,113.82630400000693,8.785315562911883,1,14.578259,-67.982597,110.38028,-0.018854,47.590321,-23.184681,0.254438618758496,-1.1865201517064194,1.9264993152732466,-0.0003290643771710109,0.8306077935310003,-0.4046490194745715,0.25443861875849616,-1.1867761881832513,1.926345220153589,-0.00032893971079586866,0.8310179907851145,-0.40464918320307774,0.0,0.03559529706927034,0.022855081030947133,-1.7513091180081965e-05,-0.0584574250476364,2.578247434059655e-05,4.656766046721319e-17,0.002896610131518096,-0.0026949138902570696,-2.6210942069479075e-06,-0.0001998665943253597,2.812914397289074e-06,4.373873245539302e-16,-0.0011065390462188657,-0.0005254637437354728,3.0329728972931647e-07,0.0011146998119835453,4.015898456150939e-06,0.0,0.0034968718761256845,0.0022598348621898356,1.7104226669544778e-06,0.005757352510138647,2.530727415350764e-06,507.022339,-132.061295,334.190552,125.539528,89.98114,163.315201
51.707684608,113.91155199999758,8.77874089539243,1,14.578259,-67.773369,110.51239,-0.018958,47.248947,-23.184526,0.254438618758496,-1.182868434219057,1.928805069748056,-0.000330879519593085,0.8246496932502972,-0.40464631421423086,0.25443861875849616,-1.182608488204702,1.928976087081478,-0.0003310008615315572,0.824218611053911,-0.4046461521479434,0.0,0.03593602821304298,0.022311455120213708,-1.7881943641573058e-05,-0.058254136874686946,2.6291151517643385e-05,-2.3282674766519933e-16,0.001570957062866557,-0.003505753312075366,-1.963722193952652e-06,0.001936183817089765,2.1860180685899684e-06,-2.830955284922896e-17,0.0016801582051407093,0.0008091526428695844,-1.0684681262624352e-06,-0.0024149879202189336,2.0289857309162593e-06,0.0,0.0036517174873624825,0.0023057544748095182,1.8151424220740888e-06,0.005958100280703094,2.7052603406296782e-06,507.022339,-132.061295,331.580536,125.539528,89.98114,163.315201
51.821177856,113.4932479999975,8.811096850448955,1,14.578259,-67.56971,110.638016,-0.019059,46.919621,-23.184378,0.254438618758496,-1.1793139141177378,1.9309976570741665,-0.00033264230213759925,0.8189018702378743,-0.40464373112693786,0.25443861875849616,-1.1786036191342726,1.9314196070430207,-0.0003330063279530154,0.8177695213969103,-0.4046432042037259,-1.1102230246251565e-16,0.031018278384294273,0.018817328486945506,-1.5564837238257268e-05,-0.04984111102088806,2.282927975771898e-05,-3.2581469297731913e-16,0.0011279135058743228,-0.0035653815557334517,-1.7228229289401286e-06,0.002438798406276463,1.7728092592542293e-06,1.0615677397344298e-16,0.0027617324118190565,0.0014921949048481205,-1.6558442019535135e-06,-0.004100945084800879,8.394098998726163e-07,0.0,0.0035545201013191807,0.0021925873261103845,1.7627825445142562e-06,0.005747823012422937,2.583087293006603e-06,507.022339,-132.061295,329.060547,125.539528,89.98114,163.315201
51.999893248,178.71539200000086,5.595488943671931,1,14.578259,-67.239021,110.835945,-0.019226,46.390942,-23.184135,0.254438618758496,-1.1735423022676101,1.9344521698093464,-0.0003355570019884298,0.8096746810017234,-0.40463948997685556,0.25443861875849616,-1.1742615574390127,1.9340191295197622,-0.0003351954695005169,0.8108271418534356,-0.4046400094200856,-2.220446049250313e-16,0.03172799833284756,0.018736934133984917,-1.604778976970595e-05,-0.05047067790725546,2.33400316118626e-05,7.870908496734147e-17,0.004087543263478682,-0.001934976747106798,-3.307084643530006e-06,-0.0021224592189899583,3.4092336885778007e-06,1.1877150014191482e-15,0.0025131907997352765,0.0012763781497135106,-2.2006643568064633e-06,-0.004450788886521854,2.0917719611752124e-06,0.0,0.005771611850127645,0.0034545127351799376,2.9146998508305737e-06,0.009227189236150957,4.241150082295864e-06,507.022339,-132.061295,325.010529,125.539528,89.98114,163.315201
52.11159808,111.70483200000092,8.952164217927402,1,14.578259,-67.031166,110.956627,-0.019332,46.062374,-23.183981,0.254438618758496,-1.1699145481508773,1.9365584680572383,-0.00033740705099554374,0.8039400875850305,-0.40463680216980746,0.25443861875849616,-1.1701984791447018,1.9364047760255274,-0.00033725329579953496,0.8043776848461828,-0.4046370207515188,-2.220446049250313e-16,0.0366681103633093,0.021161370325092577,-1.8701411209650623e-05,-0.05783572990286867,2.7034611909781958e-05,2.354992705663053e-16,0.004085923530842195,-0.0020101524062919596,-3.4039818245440375e-06,-0.0020832317088565755,3.4450687079498165e-06,1.4468724085552118e-15,0.005052013323937135,0.0022947761936505193,-4.077348516851387e-06,-0.00826932639074319,5.1444216265002286e-06,0.0,0.003627754116732884,0.00210629824789188,1.850049007113923e-06,0.005734593416692801,2.6878070480962357e-06,507.022339,-132.061295,322.400543,125.539528,89.98114,163.315201
52.229980928,118.3828480000031,8.447169644034698,1,14.578259,-66.814209,111.079605,-0.019443,45.722397,-23.183821,0.254438618758496,-1.166127934165628,1.9387048390647559,-0.00033934436646525744,0.7980063695539777,-0.4046340096430043,0.25443861875849616,-1.1658206224087018,1.938885413322496,-0.0003395022772071048,0.7975184893570766,-0.4046337852435292,0.0,0.03719823527002575,0.020692117276663424,-1.9216130461955543e-05,-0.057896181874920405,2.755620362759892e-05,1.6021091031822504e-16,0.0022697526469730167,-0.003124270074855051,-2.7401980676347533e-06,0.0006448008946371986,2.7917062340512144e-06,4.272748876747411e-16,0.006169213351324561,0.002469153201317251,-4.932411302710519e-06,-0.00886941206092206,6.504845889070969e-06,0.0,0.0037866139852491543,0.002146371007517578,1.9373154697136983e-06,0.005933718031052804,2.7925268031858685e-06,507.022339,-132.061295,319.880554,125.539528,89.98114,163.315201
52.343994624,114.01369599999356,8.770876088431134,1,14.578259,-66.595543,111.200546,-0.019556,45.382759,-23.183659,0.254438618758496,-1.162311492503462,1.9408156577154103,-0.0003413165885200111,0.7920785681890893,-0.404631182209616,0.25443861875849616,-1.1615556053643892,1.9412158018730339,-0.00034171718313880236,0.7909224296793111,-0.40463061871760064,0.0,0.03270855812753126,0.01776897738056249,-1.7033176487981955e-05,-0.05048266911799759,2.4278003256106295e-05,2.91079047256258e-16,0.0026958076117759022,-0.0028820643837621576,-3.0843909563605195e-06,-4.6718869267645124e-05,3.31851355705624e-06,-4.272156419556446e-16,-0.003368735339979288,-0.0023035304693908706,8.969520171581732e-07,0.007106183898265773,-2.465934705956821e-06,0.0,0.0038164416621659925,0.0021108186506544335,1.972222054753641e-06,0.005927801364888463,2.8274333882527536e-06,507.022339,-132.061295,317.270538,125.539528,89.98114,163.315201
52.527475456,183.48083200000076,5.450160592251924,1,14.578259,-66.245224,111.388176,-0.01974,44.844761,-23.183399,0.254438618758496,-1.156197272521168,1.9440904189909274,-0.00034452799434368065,0.7826887317199448,-0.4046266443535609,0.25443861875849616,-1.1569418133578862,1.9436875197064158,-0.00034413571081656595,0.7838361560501015,-0.4046271962100484,-2.220446049250313e-16,0.03264154046117529,0.01722884312387052,-1.724251387417151e-05,-0.04993076496806115,2.451094945676857e-05,2.623089321267588e-16,0.0041909658788502335,-0.001982038549534673,-3.884976895103512e-06,-0.0019859297975751145,3.852051164837764e-06,-6.26448564334498e-16,-0.04312056976349802,-0.021063274978205832,2.517953175624256e-05,0.0708526413106861,-3.978325801680007e-05,0.0,0.006114219982294111,0.0032747612755170685,3.211405823669571e-06,0.009389836469144486,4.537856055142342e-06,507.022339,-132.061295,313.130554,125.539528,89.98114,163.315201
52.64399744,116.52198400000202,8.58207151707941,1,14.578259,-66.022202,111.503815,-0.019858,44.506065,-23.183231,0.254438618758496,-1.1523048043167852,1.9461087002846411,-0.00034658748286103396,0.7767773713566101,-0.40462371220041754,0.25443861875849616,-1.1525836879846345,1.945973115628365,-0.0003464453631933718,0.7771812388833038,-0.404623906679963,0.0,0.03870956757805022,0.0198847994211917,-2.0658433629536796e-05,-0.05865464521575303,2.9156234544469584e-05,-5.0507098081986785e-17,-0.003074602661975484,-0.005749024615276724,2.4072098142347313e-07,0.009962340196839503,-2.5007140317630033e-06,-1.1994273891223149e-15,-0.09892623337558892,-0.04572679301644353,5.756232489860992e-05,0.15297382440816304,-8.39949780819803e-05,0.0,0.0038924682043828263,0.0020182812937137307,2.0594885173533077e-06,0.005911360363334728,2.9321531433423864e-06,507.022339,-132.061295,310.430542,125.539528,89.98114,163.315201
52.757664256,113.6668159999985,8.797642400751448,1,14.578259,-65.805275,111.61351,-0.019975,44.179417,-23.183069,0.254438618758496,-1.1485187139303115,1.9480232392076162,-0.0003486295180858673,0.7710762882615557,-0.4046208847670293,0.25443861875849616,-1.1480386810661711,1.948263256886352,-0.000348886330818661,0.7703432092513693,-0.40462048999017497,2.220446049250313e-16,0.0376550277551857,0.018671973730478797,-2.0296562133042314e-05,-0.05613329990547289,2.8173384583052297e-05,-9.211678180354031e-17,-0.022272001024024324,-0.01482208952970944,1.1403987051166386e-05,0.03974323288703199,-1.8675822388326526e-05,-1.1178613153831777e-15,-0.16052716093040093,-0.07130927310468022,9.230522717508954e-05,0.2367506199340237,-0.00012647198139216417,0.0,0.003786090386473706,0.0019145389229751064,2.0420352248333635e-06,0.005701083095054349,2.8274333882527536e-06,507.022339,-132.061295,308.000549,125.539528,89.98114,163.315201
52.870232576,112.56832000000117,8.883494041662784,1,14.578259,-65.586807,111.721283,-0.020093,43.853195,-23.182899,0.254438618758496,-1.1447057280200645,1.9499042329023681,-0.00035068900660322063,0.7653826402691147,-0.4046179177073009,0.25443861875849616,-1.144059702708531,1.950200598951559,-0.000351039734671955,0.7644731134582068,-0.40461752874821066,-1.1102230246251565e-16,0.029435807289449833,0.014266707378159715,-1.5902135087682615e-05,-0.04322489507783689,2.178983658096545e-05,-9.144975675320124e-17,-0.03695227872033318,-0.02099084740864801,1.9935220809678316e-05,0.0608426893825135,-3.021167838126065e-05,4.09409617866745e-17,-0.14619768870903227,-0.06261315617703823,8.333748522913512e-05,0.20807054249459556,-0.00010999781150320719,0.0,0.0038129859102469243,0.0018809936947519201,2.0594885173533077e-06,0.005693647992440987,2.9670597284092715e-06,507.022339,-132.061295,305.395721,125.539528,89.98114,163.315201
53.053677056,183.44447999999858,5.451240615144199,1,14.578259,-65.287621,111.86306,-0.020255,43.418644,-23.182686,0.254438618758496,-1.1394839472441929,1.952378708355968,-0.00035351643999145143,0.7577982945512809,-0.40461420015599414,0.25443861875849616,-1.1404270641632204,1.9519377517515621,-0.0003529920101066858,0.7592109632167365,-0.40461488166551185,-2.220446049250313e-16,0.02215216778817375,0.010440909644128027,-1.1829509737992794e-05,-0.03157592042995727,1.586681312515381e-05,-2.6663803714882204e-16,-0.06174806291941566,-0.030972551873896678,3.3907594623929243e-05,0.09435565022124612,-4.7484412798527404e-05,1.3322609771169547e-15,-0.05981250166289309,-0.01872093550107029,3.246511766274594e-05,0.06611746108172406,-3.491721942291726e-05,0.0,0.005221780775871654,0.0024744754535999114,2.8274333882307985e-06,0.00758434571783384,3.7175513067366772e-06,507.022308,-132.061295,302.28537,125.539536,89.98114,163.315201
53.16575104,112.07398400000557,8.922677362838733,1,14.578259,-65.182617,111.912636,-0.02031,43.275234,-23.182613,0.254438618758496,-1.1376512817164286,1.953243972785937,-0.00035447637108004836,0.7552953178709957,-0.4046129260656402,0.25443861875849616,-1.137783491238377,1.9531744097797181,-0.00035439907792746025,0.7554741974971424,-0.4046130050210114,0.0,0.018014839081136103,0.008345340371707977,-9.521747653145089e-06,-0.025100985808037546,1.2530767735441373e-05,2.2576217852927376e-16,-0.0666664772835793,-0.03236677677790465,3.6416216601057096e-05,0.09902873995940151,-4.982639263911203e-05,9.829582765716553e-16,0.01752426604671231,0.01785152504363173,-1.1390712654513728e-05,-0.05075602427547771,2.4712548936381895e-05,0.0,0.0018326655277642878,0.000865264429968926,9.599310885969312e-07,0.002502976680285207,1.2740903539421033e-06,507.022308,-132.061295,301.25531,125.539536,89.98114,163.315201
53.279781376,114.03033599999901,8.769596188859854,1,14.578259,-65.121696,111.938934,-0.02034,43.196182,-23.182573,0.254438618758496,-1.1365880096828211,1.9537029594726263,-0.00035499996985564663,0.7539156001907092,-0.4046122279339394,0.25443861875849616,-1.1363758266812203,1.9538140563283903,-0.00035513294732246556,0.753568047790105,-0.4046120650365428,0.0,0.007289067339289801,0.003249914020354794,-3.718302940403659e-06,-0.009537301632891904,4.764526834399874e-06,5.330315593882402e-16,-0.05249840758989635,-0.024617088111242882,2.810053714525891e-05,0.07468000987385509,-3.759732791121138e-05,3.470591117939696e-16,0.13052960697710064,0.06714388604268355,-7.366000017485538e-05,-0.20780485181466132,0.00010304082015632622,0.0,0.0010632720336074541,0.0004589866866893111,5.235987755982719e-07,0.0013797176802864408,6.981317007825893e-07,507.022308,-132.061295,300.701996,125.539536,89.98114,163.315201
53.393967104,114.18572799999538,8.757661903246266,1,14.578259,-65.095795,111.95047,-0.020354,43.162243,-23.182556,0.254438618758496,-1.1361359519532621,1.9539043006551362,-0.00035524431595092585,0.7533232528958748,-0.40461193122796657,0.25443861875849616,-1.136121581244646,1.9539153585626128,-0.0003552468092784289,0.7532998646527894,-0.4046119187613293,0.0,0.0016808772393765992,0.0006686259513521975,-7.624792696047603e-07,-0.001817408268256715,9.989733903426057e-07,1.5773907373534133e-16,-0.034931947394967196,-0.015997339332586943,1.834834738243948e-05,0.04800206113758111,-2.4336479286607674e-05,8.360926344455604e-17,0.15294525791086966,0.07431768053967447,-8.467246836839336e-05,-0.2299119201213556,0.00011355065186155247,0.0,0.00045205772955903,0.00020134118250991762,2.4434609527921886e-07,0.0005923472948344832,2.9670597284647826e-07,507.022308,-132.061295,300.476837,125.539536,89.98114,163.315201
53.573521664,179.5545599999997,5.5693378101898485,1,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.254438618758496,-1.1360125048152687,1.9539571666781792,-0.0003552966758284857,0.7531787745403947,-0.4046118614147965,0.25443861875849616,-1.1359738532523203,1.9539737082439437,-0.00035531745355767635,0.7531235365317879,-0.4046118190282292,0.0,0.00042384344282009323,0.00018176824167426275,-2.2417750827376237e-07,-0.0005453336157943411,1.8335808427139e-07,-3.9714486390534814e-17,-0.008114044686195141,-0.0033947260139046997,3.868609108849027e-06,0.009540357291367584,-5.600724636385341e-06,1.3667224829219276e-16,0.11079314792176226,0.05137789959485629,-5.7978403322211145e-05,-0.1535001281937918,7.564499442949716e-05,0.0,0.00012344713799339324,5.28660230429967e-05,5.2359877559832613e-08,0.00014447835548003773,6.981317007825893e-08,507.022308,-132.061295,300.43042,125.539536,89.98114,163.315201
53.686788352,113.26668800000306,8.828721115249463,1,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.254438618758496,-1.1360125048152687,1.9539571666781792,-0.0003552966758284857,0.7531787745403947,-0.4046118614147965,0.25443861875849616,-1.1359543479512655,1.9539840646952813,-0.0003553307513043582,0.7530929708299305,-0.4046118248459934,0.0,9.056684330488451e-05,4.830738479277841e-05,-4.9124475509122745e-08,-0.00014394475414203356,-1.6956504822474017e-07,3.1309437947132265e-16,0.0005674978314006756,0.0005534696428944745,-5.501310329896736e-07,-0.0018974793090608592,-1.2776875084617057e-07,5.218724670768853e-16,0.05057673182973461,0.022129372122891795,-2.363242088216206e-05,-0.05996684848638981,2.9595424606222297e-05,0.0,0.0,0.0,0.0,0.0,0.0,507.022308,-132.061295,300.43042,125.539536,89.98114,163.315201
53.80366976,116.88140799999758,8.555680643409264,1,14.578259,-65.088722,111.953499,-0.020357,43.153965,-23.182552,0.254438618758496,-1.1360125048152687,1.9539571666781792,-0.0003552966758284857,0.7531787745403947,-0.4046118614147965,0.25443861875849616,-1.1359536090952154,1.9539845093386858,-0.00035532825797685534,0.7530913327137612,-0.4046118589214692,0.0,-0.00016606833507193386,-6.824652541226328e-05,9.948580173817917e-08,0.0002616604836975789,-4.884883331168766e-07,4.549699617324718e-16,-0.0009340895742809893,-0.0004196095338093801,9.820271477354105e-07,0.002494224279604812,-2.056751739037249e-06,-4.882711580463455e-16,-0.07292701080076319,-0.035933829397717304,4.3767635972770685e-05,0.12123258869711438,-5.9881499094939034e-05,0.0,0.0,0.0,0.0,0.0,0.0,507.022308,-132.061295,300.43042,125.539536,89.98114,163.315201
53.917333504,113.66374400000012,8.79788017540579,1,14.578259,-65.08876,111.953476,-0.020357,43.154087,-23.18256,0.254438618758496,-1.1360131680403842,1.9539567652524512,-0.0003552966758284857,0.7531809038420821,-0.40461200104113665,0.25443861875849616,-1.1359915400865161,1.9539687880776713,-0.00035530831135683255,0.7531515457418457,-0.4046119362146219,1.1102230246251565e-16,-0.0006697305545282362,-0.00032115612875838195,4.0330259361938056e-07,0.0011461733527970974,-9.570087547983164e-07,2.562137335145315e-16,-0.011139901803478527,-0.005350698241238871,6.843854357387705e-06,0.018353455861642286,-9.646825428921934e-06,-1.9798046173531483e-15,-0.12422189306336645,-0.05982837066973075,7.007243864590085e-05,0.1920259096637441,-9.47511259977019e-05,0.0,6.632251154936597e-07,4.0142572799162224e-07,0.0,2.129301687414653e-06,1.3962634015651787e-07,507.022308,-132.061295,300.433258,125.539513,89.98114,163.315186
54.099921152,182.58764800000193,5.476821739880178,1,14.578259,-65.101402,111.947304,-0.020349,43.175968,-23.182571,0.254438618758496,-1.1362338125644214,1.9538490435310183,-0.0003551570494883261,0.753562799335711,-0.40461219302735435,0.25443861875849616,-1.1362123807523168,1.9538565201890916,-0.00035516785390750534,0.753541624336339,-0.40461219219624545,2.220446049250313e-16,-0.0026340466770866655,-0.0012656401687927143,1.6603731814231627e-06,0.004493580577288547,-2.6826193217921457e-06,-2.5971644960799215e-16,-0.04055462464826489,-0.019391118737474063,2.3002567968536322e-05,0.06279659307532731,-3.195066397832662e-05,-2.9968752298604102e-15,-0.14653059774972138,-0.07086491798244958,7.757079573860701e-05,0.21519268625965454,-0.00010606621972528623,0.0,0.00022064452403713908,0.00010772172143291847,1.3962634015960785e-07,0.000381895493628881,1.9198621770133428e-07,507.022308,-132.061295,300.641876,125.539513,89.98114,163.315186
54.21360256,113.68140799999793,8.79651314663536,1,14.578259,-65.136215,111.930717,-0.020329,43.231663,-23.182602,0.254438618758496,-1.1368414140369183,1.95355954576799,-0.00035480798363792725,0.7545348604626093,-0.40461273407942244,0.25443861875849616,-1.1366126512385326,1.9536665793310335,-0.0003549160278297175,0.7542193016094126,-0.4046125878042092,0.0,-0.009008939489405954,-0.004299014430273473,5.2611449006447625e-06,0.014173454743644509,-7.586104070478328e-06,-8.545176709299649e-16,-0.056744767099477546,-0.02724935225965792,3.150109028511532e-05,0.08647570926357923,-4.359468770874683e-05,-1.8310337067115223e-15,-0.11257711318596991,-0.05688184177926589,5.6138695148157485e-05,0.16060298330878675,-7.725062144176578e-05,0.0,0.0006076014724969436,0.00028949776302833463,3.490658503988299e-07,0.0009720611268982937,5.41052068092629e-07,507.022308,-132.061295,301.150238,125.539513,89.98114,163.315186
54.331540736,117.93817600000267,8.479018702137443,1,14.578259,-65.210747,111.893669,-0.020284,43.353329,-23.182667,0.254438618758496,-1.1381422428350148,1.952912936186711,-0.0003540225854745298,0.7566583327503408,-0.40461386854343623,0.25443861875849616,-1.1383466242148608,1.9528379900864135,-0.00035392285237441606,0.7568956983597217,-0.40461398489871997,0.0,-0.02050208281828958,-0.009845515432179042,1.155195676128787e-05,0.0315952700892872,-1.6379443948055794e-05,-8.763220056801637e-16,-0.06589856562803842,-0.032194274947907976,3.5389697000352463e-05,0.09832074677334475,-4.8866566951142625e-05,1.0945092425639082e-15,0.009392115246356914,-0.002419099019331128,-1.254013872055475e-05,-0.02290147707350737,1.7507971029694878e-05,0.0,0.001300828798096454,0.0006466095812789341,7.85398163397435e-07,0.002123472287731465,1.1344640137855855e-06,507.022308,-132.061295,302.147156,125.539513,89.98114,163.315186
54.447065088,115.52435200000133,8.656183589759399,1,14.578259,-65.338486,111.834206,-0.020213,43.545189,-23.182766,0.254438618758496,-1.1403717089682197,1.9518751110535975,-0.00035278340170561383,0.7600069214532171,-0.40461559641939576,0.25443861875849616,-1.1413714069682697,1.9513814945412227,-0.0003522340385458197,0.7615530770554111,-0.4046163901286511,-2.220446049250313e-16,-0.024445555653340723,-0.011821476280297283,1.3570313267325567e-05,0.03745882755334118,-1.9255985817423493e-05,-4.0429999655679484e-16,-0.058136807979536326,-0.029230144570940843,3.0448386251119465e-05,0.08610026757026168,-4.22229127068653e-05,2.3140052215652353e-15,0.08147320287198455,0.031364487273386,-5.0616495882274483e-05,-0.12714054754942983,7.00490756957762e-05,0.0,0.0022294661332049603,0.001037825133113568,1.2391837689159843e-06,0.003348588702876354,1.7278759595340532e-06,507.022308,-132.061295,303.797791,125.539505,89.98114,163.315186
54.634596096,187.53100800000055,5.33245147383838,1,14.578259,-65.672714,111.671532,-0.020029,44.051041,-23.183025,0.254438618758496,-1.1462050880205754,1.9490359141462084,-0.0003495719958819443,0.7688357043810153,-0.4046201168221584,0.25443861875849616,-1.145426771738396,1.9494039409211585,-0.0003500083281949431,0.7677082557597035,-0.4046195250724314,-2.220446049250313e-16,-0.030835062309845007,-0.015158886915630276,1.67394414436659e-05,0.04650054561727357,-2.3425577095892436e-05,1.0040154216616307e-16,-0.032041825088795994,-0.018456801647167065,1.534579201310993e-05,0.04700622334048882,-2.1274734065703513e-05,1.886173559078783e-15,0.1490693807607812,0.06482862963568292,-8.255350748048013e-05,-0.21526496904798603,0.00011243828669738692,0.0,0.005833379052355703,0.0028391969073890966,3.2114058236695168e-06,0.008828782927798207,4.5204027626644105e-06,507.022339,-132.061295,307.72937,125.539505,89.98114,163.315186
54.752275968,117.67987199999652,8.49762990904706,1,14.578259,-65.898331,111.558952,-0.019908,44.400879,-23.183199,0.254438618758496,-1.1501428475190474,1.9470710224743133,-0.0003474601474870311,0.7749415293296074,-0.40462315369505686,0.25443861875849616,-1.149735568289222,1.9472793399871773,-0.00034767872919811446,0.774190535761313,-0.4046227772026042,0.0,-0.03836536925558143,-0.019283775332898045,2.05841451629996e-05,0.057873742363306224,-2.8929461663329548e-05,2.2585008641219857e-16,-0.016035930984009433,-0.01152581081694054,6.544218481009065e-06,0.023962925874083524,-9.16194720364633e-06,1.0755772060349566e-15,0.15432643216136452,0.0685296865849618,-8.298269460842284e-05,-0.2162742428446503,0.00011232143085393613,0.0,0.003937759498471971,0.0019648916718950638,2.1118483949131945e-06,0.00610582494859202,3.0368728984320192e-06,507.022339,-132.061295,310.429352,125.539505,89.98114,163.315186
54.867885312,115.60934399999923,8.649819862311533,1,14.578259,-66.129974,111.440323,-0.019785,44.739456,-23.183367,0.254438618758496,-1.1541857805582447,1.9450005558359649,-0.0003453133925070781,0.7808508127511321,-0.40462608584820026,0.25443861875849616,-1.1543698122301214,1.9449102915625989,-0.0003452095038611263,0.7811981249611878,-0.4046262686922174,-2.220446049250313e-16,-0.039086100114852584,-0.02034746078220806,2.065221428706348e-05,0.059249359348733766,-2.9112270784059646e-05,1.3794003068022857e-16,0.0031959639808628315,-0.002522266557738198,-3.255803108360327e-06,-0.0017017706065131644,3.6989114071421303e-06,-1.1521726735164763e-17,0.08562518113792117,0.0389091922970208,-4.369755666055544e-05,-0.11098825727144178,5.77967019100237e-05,0.0,0.004042933039197338,0.0020704666383484227,2.1467549799530287e-06,0.005909283421524747,2.9321531433978976e-06,507.022339,-132.061295,313.039368,125.539505,89.98114,163.315186
54.979975936,112.09062400000391,8.921352779693377,1,14.578259,-66.344559,111.327614,-0.019672,45.066711,-23.183525,0.254438618758496,-1.1579309953336367,1.9430334126893345,-0.0003433411704523245,0.7865624899947462,-0.4046288434684184,0.25443861875849616,-1.1586423973545146,1.9426452232059805,-0.0003429713268727355,0.787691073080073,-0.40462941360930765,0.0,-0.033137848803566516,-0.017681946580764496,1.7327009306713635e-05,0.05042475912599187,-2.4420524391111087e-05,8.094969799140448e-17,0.007906553935951494,-0.0001755894561816379,-5.42785069664594e-06,-0.007079546992722313,6.413445618309113e-06,-3.315008785186493e-16,0.028905134082802764,0.013511389157339435,-1.3438138750449555e-05,-0.031128515617602874,1.651910223226647e-05,0.0,0.003745214775392025,0.001967143146630379,1.9722220547535867e-06,0.0057116772436140995,2.7576202181189835e-06,507.022339,-132.061295,315.559357,125.539505,89.98114,163.315186
55.156596992,176.62105599999478,5.6618390957872515,1,14.578259,-66.678589,111.146637,-0.019498,45.581661,-23.183779,0.254438618758496,-1.1637609186340734,1.9398747681689528,-0.0003403042975538544,0.795550062977891,-0.4046332766047185,0.25443861875849616,-1.1631094670107847,1.9402250773586676,-0.0003406458834217449,0.7945095733087868,-0.40463271477492146,-2.220446049250313e-16,-0.031294592490668904,-0.017190985901223144,1.6324840468310035e-05,0.048679458496370565,-2.3306630911434922e-05,2.1488032511048982e-16,0.0025038296179481223,-0.002941984112637394,-2.5155753515487513e-06,0.0017446256305799768,2.456375266795765e-06,1.2488501142643195e-16,-0.014741870424787876,-0.007174184562879974,6.7834439823809715e-06,0.01919513366749411,-9.238178885435153e-06,0.0,0.005829923300436635,0.003158644520381726,3.0368728984700747e-06,0.008987572983144787,4.43313630010822e-06,507.022339,-132.061295,319.609375,125.539505,89.98114,163.315186
55.273244672,116.64767999999981,8.57282373725737,1,14.578259,-66.896606,111.024788,-0.019385,45.921497,-23.183933,0.254438618758496,-1.1675660331093938,1.9377481019286902,-0.0003383320754991008,0.8014813200946985,-0.4046359644117665,0.25443861875849616,-1.1672223545086202,1.9379510380096943,-0.00033849829733262435,0.8009640244510279,-0.4046357890477324,0.0,-0.03665765261819942,-0.020648424079039884,1.8969289910861784e-05,0.0577190205753797,-2.719625661518066e-05,1.333210955268028e-16,0.0012736337053803337,-0.003658461246033612,-2.0825890640879384e-06,0.003157911950399689,1.7599037590519651e-06,2.8011839564593183e-16,-0.01909095032282282,-0.009063660466358783,8.659540227607382e-06,0.021051591518227462,-1.1722667865665727e-05,0.0,0.0038051144753203925,0.002126666240262587,1.972222054753641e-06,0.005931257116807531,2.6878070480407246e-06,507.022339,-132.061295,322.129364,125.539505,89.98114,163.315186
55.38721152,113.966848000004,8.774481505358162,1,14.578259,-67.105484,110.905197,-0.019278,46.249935,-23.184093,0.254438618758496,-1.1712116419443745,1.9356608452229376,-0.00033646457319946686,0.8072136445833636,-0.4046387569385697,0.25443861875849616,-1.1715558416505978,1.9354693643195935,-0.0003362742492000829,0.8078077712829264,-0.4046389821691544,0.0,-0.0373251747619916,-0.02174799245988801,1.900192003317664e-05,0.0592384267712216,-2.731699786395758e-05,9.704680634999022e-17,0.0015687805885748474,-0.0034144728927119894,-2.6463657930289928e-06,0.000625613379775819,2.6692376299116495e-06,8.222636639068252e-18,-0.003134068266723542,-0.001226373274779884,1.7614994608187583e-06,-2.5235300867119167e-05,-3.438025754607116e-06,0.0,0.0036456088349807736,0.002087256705752605,1.8675022996339215e-06,0.005732324488665119,2.7925268031858685e-06,507.022339,-132.061295,324.739349,125.539505,89.98114,163.315186
